Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,81 years,81,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,322,Not Applicable,Not Applicable
,81 years,81,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,214,Not Applicable,Not Applicable
,81 years,81,Male,M,Unknown or Not Stated,9,69,Not Applicable,Not Applicable
,82 years,82,Female,F,8th grade or less,1,194,Not Applicable,Not Applicable
,82 years,82,Female,F,9th through 12th grade with no diploma,2,238,Not Applicable,Not Applicable
,82 years,82,Female,F,High school graduate or GED completed,3,1373,Not Applicable,Not Applicable
,82 years,82,Female,F,"Some college credit, but not a degree.",4,388,Not Applicable,Not Applicable
,82 years,82,Female,F,"Associate degree (AA,AS)",5,224,Not Applicable,Not Applicable
,82 years,82,Female,F,"Bachelor?s degree (BA, AB, BS)",6,348,Not Applicable,Not Applicable
,82 years,82,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,197,Not Applicable,Not Applicable
,82 years,82,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,42,Not Applicable,Not Applicable
,82 years,82,Female,F,Unknown or Not Stated,9,40,Not Applicable,Not Applicable
,82 years,82,Male,M,8th grade or less,1,236,Not Applicable,Not Applicable
,82 years,82,Male,M,9th through 12th grade with no diploma,2,249,Not Applicable,Not Applicable
,82 years,82,Male,M,High school graduate or GED completed,3,1368,Not Applicable,Not Applicable
,82 years,82,Male,M,"Some college credit, but not a degree.",4,456,Not Applicable,Not Applicable
,82 years,82,Male,M,"Associate degree (AA,AS)",5,222,Not Applicable,Not Applicable
,82 years,82,Male,M,"Bachelor?s degree (BA, AB, BS)",6,559,Not Applicable,Not Applicable
,82 years,82,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,277,Not Applicable,Not Applicable
,82 years,82,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,193,Not Applicable,Not Applicable
,82 years,82,Male,M,Unknown or Not Stated,9,57,Not Applicable,Not Applicable
,83 years,83,Female,F,8th grade or less,1,239,Not Applicable,Not Applicable
,83 years,83,Female,F,9th through 12th grade with no diploma,2,243,Not Applicable,Not Applicable
,83 years,83,Female,F,High school graduate or GED completed,3,1547,Not Applicable,Not Applicable
,83 years,83,Female,F,"Some college credit, but not a degree.",4,381,Not Applicable,Not Applicable
,83 years,83,Female,F,"Associate degree (AA,AS)",5,246,Not Applicable,Not Applicable
,83 years,83,Female,F,"Bachelor?s degree (BA, AB, BS)",6,368,Not Applicable,Not Applicable
,83 years,83,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,205,Not Applicable,Not Applicable
,83 years,83,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,29,Not Applicable,Not Applicable
,83 years,83,Female,F,Unknown or Not Stated,9,33,Not Applicable,Not Applicable
,83 years,83,Male,M,8th grade or less,1,286,Not Applicable,Not Applicable
,83 years,83,Male,M,9th through 12th grade with no diploma,2,221,Not Applicable,Not Applicable
,83 years,83,Male,M,High school graduate or GED completed,3,1337,Not Applicable,Not Applicable
,83 years,83,Male,M,"Some college credit, but not a degree.",4,467,Not Applicable,Not Applicable
,83 years,83,Male,M,"Associate degree (AA,AS)",5,220,Not Applicable,Not Applicable
,83 years,83,Male,M,"Bachelor?s degree (BA, AB, BS)",6,536,Not Applicable,Not Applicable
,83 years,83,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,321,Not Applicable,Not Applicable
,83 years,83,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,189,Not Applicable,Not Applicable
,83 years,83,Male,M,Unknown or Not Stated,9,51,Not Applicable,Not Applicable
,84 years,84,Female,F,8th grade or less,1,248,Not Applicable,Not Applicable
,84 years,84,Female,F,9th through 12th grade with no diploma,2,300,Not Applicable,Not Applicable
,84 years,84,Female,F,High school graduate or GED completed,3,1627,Not Applicable,Not Applicable
,84 years,84,Female,F,"Some college credit, but not a degree.",4,390,Not Applicable,Not Applicable
,84 years,84,Female,F,"Associate degree (AA,AS)",5,265,Not Applicable,Not Applicable
,84 years,84,Female,F,"Bachelor?s degree (BA, AB, BS)",6,401,Not Applicable,Not Applicable
,84 years,84,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,184,Not Applicable,Not Applicable
,84 years,84,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,39,Not Applicable,Not Applicable
,84 years,84,Female,F,Unknown or Not Stated,9,34,Not Applicable,Not Applicable
,84 years,84,Male,M,8th grade or less,1,259,Not Applicable,Not Applicable
,84 years,84,Male,M,9th through 12th grade with no diploma,2,231,Not Applicable,Not Applicable
,84 years,84,Male,M,High school graduate or GED completed,3,1350,Not Applicable,Not Applicable
,84 years,84,Male,M,"Some college credit, but not a degree.",4,458,Not Applicable,Not Applicable
,84 years,84,Male,M,"Associate degree (AA,AS)",5,210,Not Applicable,Not Applicable
,84 years,84,Male,M,"Bachelor?s degree (BA, AB, BS)",6,560,Not Applicable,Not Applicable
,84 years,84,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,286,Not Applicable,Not Applicable
,84 years,84,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,205,Not Applicable,Not Applicable
,84 years,84,Male,M,Unknown or Not Stated,9,45,Not Applicable,Not Applicable
,85 years,85,Female,F,8th grade or less,1,257,Not Applicable,Not Applicable
,85 years,85,Female,F,9th through 12th grade with no diploma,2,250,Not Applicable,Not Applicable
,85 years,85,Female,F,High school graduate or GED completed,3,1703,Not Applicable,Not Applicable
,85 years,85,Female,F,"Some college credit, but not a degree.",4,429,Not Applicable,Not Applicable
,85 years,85,Female,F,"Associate degree (AA,AS)",5,282,Not Applicable,Not Applicable
,85 years,85,Female,F,"Bachelor?s degree (BA, AB, BS)",6,415,Not Applicable,Not Applicable
,85 years,85,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,191,Not Applicable,Not Applicable
,85 years,85,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,43,Not Applicable,Not Applicable
,85 years,85,Female,F,Unknown or Not Stated,9,38,Not Applicable,Not Applicable
,85 years,85,Male,M,8th grade or less,1,278,Not Applicable,Not Applicable
,85 years,85,Male,M,9th through 12th grade with no diploma,2,258,Not Applicable,Not Applicable
,85 years,85,Male,M,High school graduate or GED completed,3,1383,Not Applicable,Not Applicable
,85 years,85,Male,M,"Some college credit, but not a degree.",4,419,Not Applicable,Not Applicable
,85 years,85,Male,M,"Associate degree (AA,AS)",5,190,Not Applicable,Not Applicable
,85 years,85,Male,M,"Bachelor?s degree (BA, AB, BS)",6,569,Not Applicable,Not Applicable
,85 years,85,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,324,Not Applicable,Not Applicable
,85 years,85,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,235,Not Applicable,Not Applicable
,85 years,85,Male,M,Unknown or Not Stated,9,52,Not Applicable,Not Applicable
,86 years,86,Female,F,8th grade or less,1,255,Not Applicable,Not Applicable
,86 years,86,Female,F,9th through 12th grade with no diploma,2,257,Not Applicable,Not Applicable
,86 years,86,Female,F,High school graduate or GED completed,3,1723,Not Applicable,Not Applicable
,86 years,86,Female,F,"Some college credit, but not a degree.",4,416,Not Applicable,Not Applicable
,86 years,86,Female,F,"Associate degree (AA,AS)",5,243,Not Applicable,Not Applicable
,86 years,86,Female,F,"Bachelor?s degree (BA, AB, BS)",6,445,Not Applicable,Not Applicable
,86 years,86,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,187,Not Applicable,Not Applicable
,86 years,86,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,41,Not Applicable,Not Applicable
,86 years,86,Female,F,Unknown or Not Stated,9,28,Not Applicable,Not Applicable
,86 years,86,Male,M,8th grade or less,1,305,Not Applicable,Not Applicable
,86 years,86,Male,M,9th through 12th grade with no diploma,2,238,Not Applicable,Not Applicable
,86 years,86,Male,M,High school graduate or GED completed,3,1305,Not Applicable,Not Applicable
,86 years,86,Male,M,"Some college credit, but not a degree.",4,431,Not Applicable,Not Applicable
,86 years,86,Male,M,"Associate degree (AA,AS)",5,187,Not Applicable,Not Applicable
,86 years,86,Male,M,"Bachelor?s degree (BA, AB, BS)",6,580,Not Applicable,Not Applicable
,86 years,86,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,307,Not Applicable,Not Applicable
,86 years,86,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,189,Not Applicable,Not Applicable
,86 years,86,Male,M,Unknown or Not Stated,9,41,Not Applicable,Not Applicable
,87 years,87,Female,F,8th grade or less,1,262,Not Applicable,Not Applicable
,87 years,87,Female,F,9th through 12th grade with no diploma,2,248,Not Applicable,Not Applicable
,87 years,87,Female,F,High school graduate or GED completed,3,1799,Not Applicable,Not Applicable
,87 years,87,Female,F,"Some college credit, but not a degree.",4,413,Not Applicable,Not Applicable
,87 years,87,Female,F,"Associate degree (AA,AS)",5,237,Not Applicable,Not Applicable
,87 years,87,Female,F,"Bachelor?s degree (BA, AB, BS)",6,418,Not Applicable,Not Applicable
,87 years,87,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,223,Not Applicable,Not Applicable
,87 years,87,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,38,Not Applicable,Not Applicable
,87 years,87,Female,F,Unknown or Not Stated,9,38,Not Applicable,Not Applicable
,87 years,87,Male,M,8th grade or less,1,285,Not Applicable,Not Applicable
,87 years,87,Male,M,9th through 12th grade with no diploma,2,241,Not Applicable,Not Applicable
,87 years,87,Male,M,High school graduate or GED completed,3,1286,Not Applicable,Not Applicable
,87 years,87,Male,M,"Some college credit, but not a degree.",4,385,Not Applicable,Not Applicable
,87 years,87,Male,M,"Associate degree (AA,AS)",5,202,Not Applicable,Not Applicable
,87 years,87,Male,M,"Bachelor?s degree (BA, AB, BS)",6,562,Not Applicable,Not Applicable
,87 years,87,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,312,Not Applicable,Not Applicable
,87 years,87,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,182,Not Applicable,Not Applicable
,87 years,87,Male,M,Unknown or Not Stated,9,35,Not Applicable,Not Applicable
,88 years,88,Female,F,8th grade or less,1,312,Not Applicable,Not Applicable
,88 years,88,Female,F,9th through 12th grade with no diploma,2,263,Not Applicable,Not Applicable
,88 years,88,Female,F,High school graduate or GED completed,3,1824,Not Applicable,Not Applicable
,88 years,88,Female,F,"Some college credit, but not a degree.",4,436,Not Applicable,Not Applicable
,88 years,88,Female,F,"Associate degree (AA,AS)",5,233,Not Applicable,Not Applicable
,88 years,88,Female,F,"Bachelor?s degree (BA, AB, BS)",6,432,Not Applicable,Not Applicable
,88 years,88,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,184,Not Applicable,Not Applicable
,88 years,88,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,49,Not Applicable,Not Applicable
,88 years,88,Female,F,Unknown or Not Stated,9,38,Not Applicable,Not Applicable
,88 years,88,Male,M,8th grade or less,1,300,Not Applicable,Not Applicable
,88 years,88,Male,M,9th through 12th grade with no diploma,2,227,Not Applicable,Not Applicable
,88 years,88,Male,M,High school graduate or GED completed,3,1245,Not Applicable,Not Applicable
,88 years,88,Male,M,"Some college credit, but not a degree.",4,391,Not Applicable,Not Applicable
,88 years,88,Male,M,"Associate degree (AA,AS)",5,182,Not Applicable,Not Applicable
,88 years,88,Male,M,"Bachelor?s degree (BA, AB, BS)",6,597,Not Applicable,Not Applicable
,88 years,88,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,273,Not Applicable,Not Applicable
,88 years,88,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,196,Not Applicable,Not Applicable
,88 years,88,Male,M,Unknown or Not Stated,9,36,Not Applicable,Not Applicable
,89 years,89,Female,F,8th grade or less,1,275,Not Applicable,Not Applicable
,89 years,89,Female,F,9th through 12th grade with no diploma,2,286,Not Applicable,Not Applicable
,89 years,89,Female,F,High school graduate or GED completed,3,1881,Not Applicable,Not Applicable
,89 years,89,Female,F,"Some college credit, but not a degree.",4,374,Not Applicable,Not Applicable
,89 years,89,Female,F,"Associate degree (AA,AS)",5,267,Not Applicable,Not Applicable
,89 years,89,Female,F,"Bachelor?s degree (BA, AB, BS)",6,392,Not Applicable,Not Applicable
,89 years,89,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,167,Not Applicable,Not Applicable
,89 years,89,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,46,Not Applicable,Not Applicable
,89 years,89,Female,F,Unknown or Not Stated,9,26,Not Applicable,Not Applicable
,89 years,89,Male,M,8th grade or less,1,275,Not Applicable,Not Applicable
,89 years,89,Male,M,9th through 12th grade with no diploma,2,191,Not Applicable,Not Applicable
,89 years,89,Male,M,High school graduate or GED completed,3,1075,Not Applicable,Not Applicable
,89 years,89,Male,M,"Some college credit, but not a degree.",4,322,Not Applicable,Not Applicable
,89 years,89,Male,M,"Associate degree (AA,AS)",5,165,Not Applicable,Not Applicable
,89 years,89,Male,M,"Bachelor?s degree (BA, AB, BS)",6,556,Not Applicable,Not Applicable
,89 years,89,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,280,Not Applicable,Not Applicable
,89 years,89,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,163,Not Applicable,Not Applicable
,89 years,89,Male,M,Unknown or Not Stated,9,24,Not Applicable,Not Applicable
,90 years,90,Female,F,8th grade or less,1,327,Not Applicable,Not Applicable
,90 years,90,Female,F,9th through 12th grade with no diploma,2,272,Not Applicable,Not Applicable
,90 years,90,Female,F,High school graduate or GED completed,3,1800,Not Applicable,Not Applicable
,90 years,90,Female,F,"Some college credit, but not a degree.",4,393,Not Applicable,Not Applicable
,90 years,90,Female,F,"Associate degree (AA,AS)",5,222,Not Applicable,Not Applicable
,90 years,90,Female,F,"Bachelor?s degree (BA, AB, BS)",6,452,Not Applicable,Not Applicable
,90 years,90,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,173,Not Applicable,Not Applicable
,90 years,90,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,31,Not Applicable,Not Applicable
,90 years,90,Female,F,Unknown or Not Stated,9,33,Not Applicable,Not Applicable
,90 years,90,Male,M,8th grade or less,1,233,Not Applicable,Not Applicable
,90 years,90,Male,M,9th through 12th grade with no diploma,2,187,Not Applicable,Not Applicable
,90 years,90,Male,M,High school graduate or GED completed,3,1013,Not Applicable,Not Applicable
,90 years,90,Male,M,"Some college credit, but not a degree.",4,308,Not Applicable,Not Applicable
,90 years,90,Male,M,"Associate degree (AA,AS)",5,164,Not Applicable,Not Applicable
,90 years,90,Male,M,"Bachelor?s degree (BA, AB, BS)",6,538,Not Applicable,Not Applicable
,90 years,90,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,254,Not Applicable,Not Applicable
,90 years,90,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,196,Not Applicable,Not Applicable
,90 years,90,Male,M,Unknown or Not Stated,9,27,Not Applicable,Not Applicable
,91 years,91,Female,F,8th grade or less,1,307,Not Applicable,Not Applicable
,91 years,91,Female,F,9th through 12th grade with no diploma,2,258,Not Applicable,Not Applicable
,91 years,91,Female,F,High school graduate or GED completed,3,1831,Not Applicable,Not Applicable
,91 years,91,Female,F,"Some college credit, but not a degree.",4,388,Not Applicable,Not Applicable
,91 years,91,Female,F,"Associate degree (AA,AS)",5,228,Not Applicable,Not Applicable
,91 years,91,Female,F,"Bachelor?s degree (BA, AB, BS)",6,420,Not Applicable,Not Applicable
,91 years,91,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,177,Not Applicable,Not Applicable
,91 years,91,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,32,Not Applicable,Not Applicable
,91 years,91,Female,F,Unknown or Not Stated,9,54,Not Applicable,Not Applicable
,91 years,91,Male,M,8th grade or less,1,271,Not Applicable,Not Applicable
,91 years,91,Male,M,9th through 12th grade with no diploma,2,172,Not Applicable,Not Applicable
,91 years,91,Male,M,High school graduate or GED completed,3,970,Not Applicable,Not Applicable
,91 years,91,Male,M,"Some college credit, but not a degree.",4,315,Not Applicable,Not Applicable
,91 years,91,Male,M,"Associate degree (AA,AS)",5,133,Not Applicable,Not Applicable
,91 years,91,Male,M,"Bachelor?s degree (BA, AB, BS)",6,506,Not Applicable,Not Applicable
,91 years,91,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,252,Not Applicable,Not Applicable
,91 years,91,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,154,Not Applicable,Not Applicable
,91 years,91,Male,M,Unknown or Not Stated,9,22,Not Applicable,Not Applicable
,92 years,92,Female,F,8th grade or less,1,314,Not Applicable,Not Applicable
,92 years,92,Female,F,9th through 12th grade with no diploma,2,249,Not Applicable,Not Applicable
,92 years,92,Female,F,High school graduate or GED completed,3,1732,Not Applicable,Not Applicable
,92 years,92,Female,F,"Some college credit, but not a degree.",4,398,Not Applicable,Not Applicable
,92 years,92,Female,F,"Associate degree (AA,AS)",5,217,Not Applicable,Not Applicable
,92 years,92,Female,F,"Bachelor?s degree (BA, AB, BS)",6,380,Not Applicable,Not Applicable
,92 years,92,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,199,Not Applicable,Not Applicable
,92 years,92,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,37,Not Applicable,Not Applicable
,92 years,92,Female,F,Unknown or Not Stated,9,41,Not Applicable,Not Applicable
,92 years,92,Male,M,8th grade or less,1,242,Not Applicable,Not Applicable
,92 years,92,Male,M,9th through 12th grade with no diploma,2,143,Not Applicable,Not Applicable
,92 years,92,Male,M,High school graduate or GED completed,3,890,Not Applicable,Not Applicable
,92 years,92,Male,M,"Some college credit, but not a degree.",4,261,Not Applicable,Not Applicable
,92 years,92,Male,M,"Associate degree (AA,AS)",5,124,Not Applicable,Not Applicable
,92 years,92,Male,M,"Bachelor?s degree (BA, AB, BS)",6,405,Not Applicable,Not Applicable
,92 years,92,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,180,Not Applicable,Not Applicable
,92 years,92,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,153,Not Applicable,Not Applicable
,92 years,92,Male,M,Unknown or Not Stated,9,18,Not Applicable,Not Applicable
,93 years,93,Female,F,8th grade or less,1,297,Not Applicable,Not Applicable
,93 years,93,Female,F,9th through 12th grade with no diploma,2,222,Not Applicable,Not Applicable
,93 years,93,Female,F,High school graduate or GED completed,3,1666,Not Applicable,Not Applicable
,93 years,93,Female,F,"Some college credit, but not a degree.",4,382,Not Applicable,Not Applicable
,93 years,93,Female,F,"Associate degree (AA,AS)",5,181,Not Applicable,Not Applicable
,93 years,93,Female,F,"Bachelor?s degree (BA, AB, BS)",6,364,Not Applicable,Not Applicable
,93 years,93,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,161,Not Applicable,Not Applicable
,93 years,93,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,24,Not Applicable,Not Applicable
,93 years,93,Female,F,Unknown or Not Stated,9,33,Not Applicable,Not Applicable
,93 years,93,Male,M,8th grade or less,1,194,Not Applicable,Not Applicable
,93 years,93,Male,M,9th through 12th grade with no diploma,2,121,Not Applicable,Not Applicable
,93 years,93,Male,M,High school graduate or GED completed,3,736,Not Applicable,Not Applicable
,93 years,93,Male,M,"Some college credit, but not a degree.",4,209,Not Applicable,Not Applicable
,93 years,93,Male,M,"Associate degree (AA,AS)",5,101,Not Applicable,Not Applicable
,93 years,93,Male,M,"Bachelor?s degree (BA, AB, BS)",6,374,Not Applicable,Not Applicable
,93 years,93,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,182,Not Applicable,Not Applicable
,93 years,93,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,134,Not Applicable,Not Applicable
,93 years,93,Male,M,Unknown or Not Stated,9,16,Not Applicable,Not Applicable
,94 years,94,Female,F,8th grade or less,1,253,Not Applicable,Not Applicable
,94 years,94,Female,F,9th through 12th grade with no diploma,2,232,Not Applicable,Not Applicable
,94 years,94,Female,F,High school graduate or GED completed,3,1468,Not Applicable,Not Applicable
,94 years,94,Female,F,"Some college credit, but not a degree.",4,344,Not Applicable,Not Applicable
,94 years,94,Female,F,"Associate degree (AA,AS)",5,173,Not Applicable,Not Applicable
,94 years,94,Female,F,"Bachelor?s degree (BA, AB, BS)",6,308,Not Applicable,Not Applicable
,94 years,94,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,151,Not Applicable,Not Applicable
,94 years,94,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,21,Not Applicable,Not Applicable
,94 years,94,Female,F,Unknown or Not Stated,9,32,Not Applicable,Not Applicable
,94 years,94,Male,M,8th grade or less,1,193,Not Applicable,Not Applicable
,94 years,94,Male,M,9th through 12th grade with no diploma,2,125,Not Applicable,Not Applicable
,94 years,94,Male,M,High school graduate or GED completed,3,618,Not Applicable,Not Applicable
,94 years,94,Male,M,"Some college credit, but not a degree.",4,168,Not Applicable,Not Applicable
,94 years,94,Male,M,"Associate degree (AA,AS)",5,81,Not Applicable,Not Applicable
,94 years,94,Male,M,"Bachelor?s degree (BA, AB, BS)",6,311,Not Applicable,Not Applicable
,94 years,94,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,158,Not Applicable,Not Applicable
,94 years,94,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,109,Not Applicable,Not Applicable
,94 years,94,Male,M,Unknown or Not Stated,9,12,Not Applicable,Not Applicable
,95 years,95,Female,F,8th grade or less,1,212,Not Applicable,Not Applicable
,95 years,95,Female,F,9th through 12th grade with no diploma,2,198,Not Applicable,Not Applicable
,95 years,95,Female,F,High school graduate or GED completed,3,1294,Not Applicable,Not Applicable
,95 years,95,Female,F,"Some college credit, but not a degree.",4,280,Not Applicable,Not Applicable
,95 years,95,Female,F,"Associate degree (AA,AS)",5,150,Not Applicable,Not Applicable
,95 years,95,Female,F,"Bachelor?s degree (BA, AB, BS)",6,281,Not Applicable,Not Applicable
,95 years,95,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,116,Not Applicable,Not Applicable
,95 years,95,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,19,Not Applicable,Not Applicable
,95 years,95,Female,F,Unknown or Not Stated,9,19,Not Applicable,Not Applicable
,95 years,95,Male,M,8th grade or less,1,147,Not Applicable,Not Applicable
,95 years,95,Male,M,9th through 12th grade with no diploma,2,115,Not Applicable,Not Applicable
,95 years,95,Male,M,High school graduate or GED completed,3,470,Not Applicable,Not Applicable
,95 years,95,Male,M,"Some college credit, but not a degree.",4,139,Not Applicable,Not Applicable
,95 years,95,Male,M,"Associate degree (AA,AS)",5,65,Not Applicable,Not Applicable
,95 years,95,Male,M,"Bachelor?s degree (BA, AB, BS)",6,282,Not Applicable,Not Applicable
,95 years,95,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,121,Not Applicable,Not Applicable
,95 years,95,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,77,Not Applicable,Not Applicable
,96 years,96,Female,F,8th grade or less,1,195,Not Applicable,Not Applicable
,96 years,96,Female,F,9th through 12th grade with no diploma,2,154,Not Applicable,Not Applicable
,96 years,96,Female,F,High school graduate or GED completed,3,1114,Not Applicable,Not Applicable
,96 years,96,Female,F,"Some college credit, but not a degree.",4,239,Not Applicable,Not Applicable
,96 years,96,Female,F,"Associate degree (AA,AS)",5,136,Not Applicable,Not Applicable
,96 years,96,Female,F,"Bachelor?s degree (BA, AB, BS)",6,241,Not Applicable,Not Applicable
,96 years,96,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,91,Not Applicable,Not Applicable
,96 years,96,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,17,Not Applicable,Not Applicable
,96 years,96,Female,F,Unknown or Not Stated,9,20,Not Applicable,Not Applicable
,96 years,96,Male,M,8th grade or less,1,116,Not Applicable,Not Applicable
,96 years,96,Male,M,9th through 12th grade with no diploma,2,90,Not Applicable,Not Applicable
,96 years,96,Male,M,High school graduate or GED completed,3,356,Not Applicable,Not Applicable
,96 years,96,Male,M,"Some college credit, but not a degree.",4,107,Not Applicable,Not Applicable
,96 years,96,Male,M,"Associate degree (AA,AS)",5,36,Not Applicable,Not Applicable
,96 years,96,Male,M,"Bachelor?s degree (BA, AB, BS)",6,196,Not Applicable,Not Applicable
,96 years,96,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,82,Not Applicable,Not Applicable
,96 years,96,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,61,Not Applicable,Not Applicable
,97 years,97,Female,F,8th grade or less,1,190,Not Applicable,Not Applicable
,97 years,97,Female,F,9th through 12th grade with no diploma,2,147,Not Applicable,Not Applicable
,97 years,97,Female,F,High school graduate or GED completed,3,903,Not Applicable,Not Applicable
,97 years,97,Female,F,"Some college credit, but not a degree.",4,185,Not Applicable,Not Applicable
,97 years,97,Female,F,"Associate degree (AA,AS)",5,113,Not Applicable,Not Applicable
,97 years,97,Female,F,"Bachelor?s degree (BA, AB, BS)",6,171,Not Applicable,Not Applicable
,97 years,97,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,64,Not Applicable,Not Applicable
,97 years,97,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,17,Not Applicable,Not Applicable
,97 years,97,Female,F,Unknown or Not Stated,9,19,Not Applicable,Not Applicable
,97 years,97,Male,M,8th grade or less,1,78,Not Applicable,Not Applicable
,97 years,97,Male,M,9th through 12th grade with no diploma,2,52,Not Applicable,Not Applicable
,97 years,97,Male,M,High school graduate or GED completed,3,283,Not Applicable,Not Applicable
,97 years,97,Male,M,"Some college credit, but not a degree.",4,86,Not Applicable,Not Applicable
,97 years,97,Male,M,"Associate degree (AA,AS)",5,23,Not Applicable,Not Applicable
,97 years,97,Male,M,"Bachelor?s degree (BA, AB, BS)",6,144,Not Applicable,Not Applicable
,97 years,97,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,49,Not Applicable,Not Applicable
