Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,14 years,14,Male,M,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,14 years,14,Male,M,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,14 years,14,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,14 years,14,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,14 years,14,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,14 years,14,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,14 years,14,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,15 years,15,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,15 years,15,Female,F,9th through 12th grade with no diploma,2,28,Not Applicable,Not Applicable
,15 years,15,Female,F,High school graduate or GED completed,3,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,15 years,15,Female,F,Unknown or Not Stated,9,0,Not Applicable,Not Applicable
,15 years,15,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,15 years,15,Male,M,8th grade or less,1,15,Not Applicable,Not Applicable
,15 years,15,Male,M,9th through 12th grade with no diploma,2,69,Not Applicable,Not Applicable
,15 years,15,Male,M,High school graduate or GED completed,3,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,15 years,15,Male,M,Unknown or Not Stated,9,0,Not Applicable,Not Applicable
,15 years,15,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,16 years,16,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,16 years,16,Female,F,9th through 12th grade with no diploma,2,55,Not Applicable,Not Applicable
,16 years,16,Female,F,High school graduate or GED completed,3,Suppressed,Not Applicable,Not Applicable
,16 years,16,Female,F,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,16 years,16,Female,F,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,16 years,16,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,16 years,16,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,16 years,16,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,16 years,16,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,16 years,16,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,16 years,16,Male,M,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,16 years,16,Male,M,9th through 12th grade with no diploma,2,74,Not Applicable,Not Applicable
,16 years,16,Male,M,High school graduate or GED completed,3,Suppressed,Not Applicable,Not Applicable
,16 years,16,Male,M,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,16 years,16,Male,M,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,16 years,16,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,16 years,16,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,16 years,16,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,16 years,16,Male,M,Unknown or Not Stated,9,0,Not Applicable,Not Applicable
,16 years,16,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,17 years,17,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,17 years,17,Female,F,9th through 12th grade with no diploma,2,50,Not Applicable,Not Applicable
,17 years,17,Female,F,High school graduate or GED completed,3,10,Not Applicable,Not Applicable
,17 years,17,Female,F,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,17 years,17,Female,F,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,17 years,17,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,17 years,17,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,17 years,17,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,17 years,17,Female,F,Unknown or Not Stated,9,0,Not Applicable,Not Applicable
,17 years,17,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,17 years,17,Male,M,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,17 years,17,Male,M,9th through 12th grade with no diploma,2,109,Not Applicable,Not Applicable
,17 years,17,Male,M,High school graduate or GED completed,3,Suppressed,Not Applicable,Not Applicable
,17 years,17,Male,M,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,17 years,17,Male,M,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,17 years,17,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,17 years,17,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,17 years,17,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,17 years,17,Male,M,Unknown or Not Stated,9,0,Not Applicable,Not Applicable
,17 years,17,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,18 years,18,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,18 years,18,Female,F,9th through 12th grade with no diploma,2,27,Not Applicable,Not Applicable
,18 years,18,Female,F,High school graduate or GED completed,3,37,Not Applicable,Not Applicable
,18 years,18,Female,F,"Some college credit, but not a degree.",4,13,Not Applicable,Not Applicable
,18 years,18,Female,F,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,18 years,18,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,18 years,18,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,18 years,18,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,18 years,18,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,18 years,18,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,18 years,18,Male,M,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,18 years,18,Male,M,9th through 12th grade with no diploma,2,43,Not Applicable,Not Applicable
,18 years,18,Male,M,High school graduate or GED completed,3,67,Not Applicable,Not Applicable
,18 years,18,Male,M,"Some college credit, but not a degree.",4,21,Not Applicable,Not Applicable
,18 years,18,Male,M,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,18 years,18,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,18 years,18,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,18 years,18,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,18 years,18,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,18 years,18,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,19 years,19,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,19 years,19,Female,F,9th through 12th grade with no diploma,2,12,Not Applicable,Not Applicable
,19 years,19,Female,F,High school graduate or GED completed,3,44,Not Applicable,Not Applicable
,19 years,19,Female,F,"Some college credit, but not a degree.",4,39,Not Applicable,Not Applicable
,19 years,19,Female,F,"Associate degree (AA,AS)",5,Suppressed,Not Applicable,Not Applicable
,19 years,19,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,19 years,19,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,19 years,19,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,19 years,19,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,19 years,19,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,19 years,19,Male,M,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,19 years,19,Male,M,9th through 12th grade with no diploma,2,28,Not Applicable,Not Applicable
,19 years,19,Male,M,High school graduate or GED completed,3,71,Not Applicable,Not Applicable
,19 years,19,Male,M,"Some college credit, but not a degree.",4,36,Not Applicable,Not Applicable
,19 years,19,Male,M,"Associate degree (AA,AS)",5,Suppressed,Not Applicable,Not Applicable
,19 years,19,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,19 years,19,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,19 years,19,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,19 years,19,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,19 years,19,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,20 years,20,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,20 years,20,Female,F,9th through 12th grade with no diploma,2,11,Not Applicable,Not Applicable
,20 years,20,Female,F,High school graduate or GED completed,3,43,Not Applicable,Not Applicable
,20 years,20,Female,F,"Some college credit, but not a degree.",4,25,Not Applicable,Not Applicable
,20 years,20,Female,F,"Associate degree (AA,AS)",5,Suppressed,Not Applicable,Not Applicable
,20 years,20,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,20 years,20,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,20 years,20,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,20 years,20,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,20 years,20,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,20 years,20,Male,M,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,20 years,20,Male,M,9th through 12th grade with no diploma,2,22,Not Applicable,Not Applicable
,20 years,20,Male,M,High school graduate or GED completed,3,64,Not Applicable,Not Applicable
,20 years,20,Male,M,"Some college credit, but not a degree.",4,51,Not Applicable,Not Applicable
,20 years,20,Male,M,"Associate degree (AA,AS)",5,10,Not Applicable,Not Applicable
,20 years,20,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,20 years,20,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,20 years,20,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,20 years,20,Male,M,Unknown or Not Stated,9,0,Not Applicable,Not Applicable
,20 years,20,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,21 years,21,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,21 years,21,Female,F,9th through 12th grade with no diploma,2,Suppressed,Not Applicable,Not Applicable
,21 years,21,Female,F,High school graduate or GED completed,3,58,Not Applicable,Not Applicable
,21 years,21,Female,F,"Some college credit, but not a degree.",4,30,Not Applicable,Not Applicable
,21 years,21,Female,F,"Associate degree (AA,AS)",5,Suppressed,Not Applicable,Not Applicable
,21 years,21,Female,F,"Bachelor?s degree (BA, AB, BS)",6,Suppressed,Not Applicable,Not Applicable
,21 years,21,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,21 years,21,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,21 years,21,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,21 years,21,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,21 years,21,Male,M,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,21 years,21,Male,M,9th through 12th grade with no diploma,2,18,Not Applicable,Not Applicable
,21 years,21,Male,M,High school graduate or GED completed,3,109,Not Applicable,Not Applicable
,21 years,21,Male,M,"Some college credit, but not a degree.",4,52,Not Applicable,Not Applicable
,21 years,21,Male,M,"Associate degree (AA,AS)",5,Suppressed,Not Applicable,Not Applicable
,21 years,21,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,21 years,21,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,21 years,21,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,21 years,21,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,21 years,21,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,22 years,22,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,22 years,22,Female,F,9th through 12th grade with no diploma,2,10,Not Applicable,Not Applicable
,22 years,22,Female,F,High school graduate or GED completed,3,58,Not Applicable,Not Applicable
,22 years,22,Female,F,"Some college credit, but not a degree.",4,21,Not Applicable,Not Applicable
,22 years,22,Female,F,"Associate degree (AA,AS)",5,Suppressed,Not Applicable,Not Applicable
,22 years,22,Female,F,"Bachelor?s degree (BA, AB, BS)",6,Suppressed,Not Applicable,Not Applicable
,22 years,22,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,22 years,22,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,22 years,22,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,22 years,22,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,22 years,22,Male,M,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,22 years,22,Male,M,9th through 12th grade with no diploma,2,32,Not Applicable,Not Applicable
,22 years,22,Male,M,High school graduate or GED completed,3,124,Not Applicable,Not Applicable
,22 years,22,Male,M,"Some college credit, but not a degree.",4,37,Not Applicable,Not Applicable
,22 years,22,Male,M,"Associate degree (AA,AS)",5,16,Not Applicable,Not Applicable
,22 years,22,Male,M,"Bachelor?s degree (BA, AB, BS)",6,15,Not Applicable,Not Applicable
,22 years,22,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,22 years,22,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,22 years,22,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,22 years,22,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,23 years,23,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,23 years,23,Female,F,9th through 12th grade with no diploma,2,22,Not Applicable,Not Applicable
,23 years,23,Female,F,High school graduate or GED completed,3,52,Not Applicable,Not Applicable
,23 years,23,Female,F,"Some college credit, but not a degree.",4,26,Not Applicable,Not Applicable
,23 years,23,Female,F,"Associate degree (AA,AS)",5,13,Not Applicable,Not Applicable
,23 years,23,Female,F,"Bachelor?s degree (BA, AB, BS)",6,19,Not Applicable,Not Applicable
,23 years,23,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,23 years,23,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,23 years,23,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,23 years,23,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,23 years,23,Male,M,8th grade or less,1,11,Not Applicable,Not Applicable
,23 years,23,Male,M,9th through 12th grade with no diploma,2,31,Not Applicable,Not Applicable
,23 years,23,Male,M,High school graduate or GED completed,3,147,Not Applicable,Not Applicable
,23 years,23,Male,M,"Some college credit, but not a degree.",4,50,Not Applicable,Not Applicable
,23 years,23,Male,M,"Associate degree (AA,AS)",5,11,Not Applicable,Not Applicable
,23 years,23,Male,M,"Bachelor?s degree (BA, AB, BS)",6,26,Not Applicable,Not Applicable
,23 years,23,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,23 years,23,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,23 years,23,Male,M,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,23 years,23,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,24 years,24,Female,F,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,24 years,24,Female,F,9th through 12th grade with no diploma,2,18,Not Applicable,Not Applicable
,24 years,24,Female,F,High school graduate or GED completed,3,57,Not Applicable,Not Applicable
,24 years,24,Female,F,"Some college credit, but not a degree.",4,36,Not Applicable,Not Applicable
,24 years,24,Female,F,"Associate degree (AA,AS)",5,11,Not Applicable,Not Applicable
,24 years,24,Female,F,"Bachelor?s degree (BA, AB, BS)",6,17,Not Applicable,Not Applicable
,24 years,24,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,24 years,24,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,24 years,24,Female,F,Unknown or Not Stated,9,0,Not Applicable,Not Applicable
,24 years,24,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,24 years,24,Male,M,8th grade or less,1,Suppressed,Not Applicable,Not Applicable
,24 years,24,Male,M,9th through 12th grade with no diploma,2,36,Not Applicable,Not Applicable
,24 years,24,Male,M,High school graduate or GED completed,3,147,Not Applicable,Not Applicable
,24 years,24,Male,M,"Some college credit, but not a degree.",4,48,Not Applicable,Not Applicable
,24 years,24,Male,M,"Associate degree (AA,AS)",5,Suppressed,Not Applicable,Not Applicable
,24 years,24,Male,M,"Bachelor?s degree (BA, AB, BS)",6,27,Not Applicable,Not Applicable
