Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,14 years,14,Male,M,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,14 years,14,Male,M,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,14 years,14,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,14 years,14,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,14 years,14,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,14 years,14,Male,M,Unknown or Not Stated,9,10,Not Applicable,Not Applicable
,14 years,14,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,15 years,15,Female,F,8th grade or less,1,143,Not Applicable,Not Applicable
,15 years,15,Female,F,9th through 12th grade with no diploma,2,616,Not Applicable,Not Applicable
,15 years,15,Female,F,High school graduate or GED completed,3,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,15 years,15,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,15 years,15,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,15 years,15,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,15 years,15,Male,M,8th grade or less,1,269,Not Applicable,Not Applicable
,15 years,15,Male,M,9th through 12th grade with no diploma,2,1525,Not Applicable,Not Applicable
,15 years,15,Male,M,High school graduate or GED completed,3,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,15 years,15,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,15 years,15,Male,M,Unknown or Not Stated,9,22,Not Applicable,Not Applicable
,15 years,15,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,16 years,16,Female,F,8th grade or less,1,63,Not Applicable,Not Applicable
,16 years,16,Female,F,9th through 12th grade with no diploma,2,780,Not Applicable,Not Applicable
,16 years,16,Female,F,High school graduate or GED completed,3,19,Not Applicable,Not Applicable
,16 years,16,Female,F,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,16 years,16,Female,F,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,16 years,16,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,16 years,16,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,16 years,16,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,16 years,16,Female,F,Unknown or Not Stated,9,20,Not Applicable,Not Applicable
,16 years,16,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,16 years,16,Male,M,8th grade or less,1,117,Not Applicable,Not Applicable
,16 years,16,Male,M,9th through 12th grade with no diploma,2,2259,Not Applicable,Not Applicable
,16 years,16,Male,M,High school graduate or GED completed,3,62,Not Applicable,Not Applicable
,16 years,16,Male,M,"Some college credit, but not a degree.",4,0,Not Applicable,Not Applicable
,16 years,16,Male,M,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,16 years,16,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,16 years,16,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,16 years,16,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,16 years,16,Male,M,Unknown or Not Stated,9,25,Not Applicable,Not Applicable
,16 years,16,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,17 years,17,Female,F,8th grade or less,1,52,Not Applicable,Not Applicable
,17 years,17,Female,F,9th through 12th grade with no diploma,2,758,Not Applicable,Not Applicable
,17 years,17,Female,F,High school graduate or GED completed,3,142,Not Applicable,Not Applicable
,17 years,17,Female,F,"Some college credit, but not a degree.",4,13,Not Applicable,Not Applicable
,17 years,17,Female,F,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,17 years,17,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,17 years,17,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,17 years,17,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,17 years,17,Female,F,Unknown or Not Stated,9,Suppressed,Not Applicable,Not Applicable
,17 years,17,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,17 years,17,Male,M,8th grade or less,1,126,Not Applicable,Not Applicable
,17 years,17,Male,M,9th through 12th grade with no diploma,2,2548,Not Applicable,Not Applicable
,17 years,17,Male,M,High school graduate or GED completed,3,364,Not Applicable,Not Applicable
,17 years,17,Male,M,"Some college credit, but not a degree.",4,10,Not Applicable,Not Applicable
,17 years,17,Male,M,"Associate degree (AA,AS)",5,0,Not Applicable,Not Applicable
,17 years,17,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,17 years,17,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,17 years,17,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,17 years,17,Male,M,Unknown or Not Stated,9,25,Not Applicable,Not Applicable
,17 years,17,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,18 years,18,Female,F,8th grade or less,1,56,Not Applicable,Not Applicable
,18 years,18,Female,F,9th through 12th grade with no diploma,2,416,Not Applicable,Not Applicable
,18 years,18,Female,F,High school graduate or GED completed,3,533,Not Applicable,Not Applicable
,18 years,18,Female,F,"Some college credit, but not a degree.",4,132,Not Applicable,Not Applicable
,18 years,18,Female,F,"Associate degree (AA,AS)",5,Suppressed,Not Applicable,Not Applicable
,18 years,18,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,18 years,18,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,18 years,18,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,18 years,18,Female,F,Unknown or Not Stated,9,16,Not Applicable,Not Applicable
,18 years,18,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,18 years,18,Male,M,8th grade or less,1,141,Not Applicable,Not Applicable
,18 years,18,Male,M,9th through 12th grade with no diploma,2,1725,Not Applicable,Not Applicable
,18 years,18,Male,M,High school graduate or GED completed,3,1708,Not Applicable,Not Applicable
,18 years,18,Male,M,"Some college credit, but not a degree.",4,255,Not Applicable,Not Applicable
,18 years,18,Male,M,"Associate degree (AA,AS)",5,10,Not Applicable,Not Applicable
,18 years,18,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,18 years,18,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,18 years,18,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,18 years,18,Male,M,Unknown or Not Stated,9,37,Not Applicable,Not Applicable
,18 years,18,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,19 years,19,Female,F,8th grade or less,1,53,Not Applicable,Not Applicable
,19 years,19,Female,F,9th through 12th grade with no diploma,2,225,Not Applicable,Not Applicable
,19 years,19,Female,F,High school graduate or GED completed,3,620,Not Applicable,Not Applicable
,19 years,19,Female,F,"Some college credit, but not a degree.",4,298,Not Applicable,Not Applicable
,19 years,19,Female,F,"Associate degree (AA,AS)",5,18,Not Applicable,Not Applicable
,19 years,19,Female,F,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,19 years,19,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,19 years,19,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,19 years,19,Female,F,Unknown or Not Stated,9,12,Not Applicable,Not Applicable
,19 years,19,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,19 years,19,Male,M,8th grade or less,1,130,Not Applicable,Not Applicable
,19 years,19,Male,M,9th through 12th grade with no diploma,2,1226,Not Applicable,Not Applicable
,19 years,19,Male,M,High school graduate or GED completed,3,2322,Not Applicable,Not Applicable
,19 years,19,Male,M,"Some college credit, but not a degree.",4,639,Not Applicable,Not Applicable
,19 years,19,Male,M,"Associate degree (AA,AS)",5,36,Not Applicable,Not Applicable
,19 years,19,Male,M,"Bachelor?s degree (BA, AB, BS)",6,0,Not Applicable,Not Applicable
,19 years,19,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,19 years,19,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,19 years,19,Male,M,Unknown or Not Stated,9,35,Not Applicable,Not Applicable
,19 years,19,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,20 years,20,Female,F,8th grade or less,1,64,Not Applicable,Not Applicable
,20 years,20,Female,F,9th through 12th grade with no diploma,2,238,Not Applicable,Not Applicable
,20 years,20,Female,F,High school graduate or GED completed,3,662,Not Applicable,Not Applicable
,20 years,20,Female,F,"Some college credit, but not a degree.",4,337,Not Applicable,Not Applicable
,20 years,20,Female,F,"Associate degree (AA,AS)",5,42,Not Applicable,Not Applicable
,20 years,20,Female,F,"Bachelor?s degree (BA, AB, BS)",6,Suppressed,Not Applicable,Not Applicable
,20 years,20,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,20 years,20,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,20 years,20,Female,F,Unknown or Not Stated,9,16,Not Applicable,Not Applicable
,20 years,20,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,20 years,20,Male,M,8th grade or less,1,141,Not Applicable,Not Applicable
,20 years,20,Male,M,9th through 12th grade with no diploma,2,963,Not Applicable,Not Applicable
,20 years,20,Male,M,High school graduate or GED completed,3,2411,Not Applicable,Not Applicable
,20 years,20,Male,M,"Some college credit, but not a degree.",4,772,Not Applicable,Not Applicable
,20 years,20,Male,M,"Associate degree (AA,AS)",5,65,Not Applicable,Not Applicable
,20 years,20,Male,M,"Bachelor?s degree (BA, AB, BS)",6,17,Not Applicable,Not Applicable
,20 years,20,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,20 years,20,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,20 years,20,Male,M,Unknown or Not Stated,9,44,Not Applicable,Not Applicable
,20 years,20,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,21 years,21,Female,F,8th grade or less,1,60,Not Applicable,Not Applicable
,21 years,21,Female,F,9th through 12th grade with no diploma,2,204,Not Applicable,Not Applicable
,21 years,21,Female,F,High school graduate or GED completed,3,735,Not Applicable,Not Applicable
,21 years,21,Female,F,"Some college credit, but not a degree.",4,367,Not Applicable,Not Applicable
,21 years,21,Female,F,"Associate degree (AA,AS)",5,66,Not Applicable,Not Applicable
,21 years,21,Female,F,"Bachelor?s degree (BA, AB, BS)",6,56,Not Applicable,Not Applicable
,21 years,21,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,0,Not Applicable,Not Applicable
,21 years,21,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,21 years,21,Female,F,Unknown or Not Stated,9,18,Not Applicable,Not Applicable
,21 years,21,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,21 years,21,Male,M,8th grade or less,1,157,Not Applicable,Not Applicable
,21 years,21,Male,M,9th through 12th grade with no diploma,2,944,Not Applicable,Not Applicable
,21 years,21,Male,M,High school graduate or GED completed,3,2720,Not Applicable,Not Applicable
,21 years,21,Male,M,"Some college credit, but not a degree.",4,913,Not Applicable,Not Applicable
,21 years,21,Male,M,"Associate degree (AA,AS)",5,132,Not Applicable,Not Applicable
,21 years,21,Male,M,"Bachelor?s degree (BA, AB, BS)",6,69,Not Applicable,Not Applicable
,21 years,21,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,21 years,21,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,21 years,21,Male,M,Unknown or Not Stated,9,44,Not Applicable,Not Applicable
,21 years,21,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,22 years,22,Female,F,8th grade or less,1,57,Not Applicable,Not Applicable
,22 years,22,Female,F,9th through 12th grade with no diploma,2,206,Not Applicable,Not Applicable
,22 years,22,Female,F,High school graduate or GED completed,3,773,Not Applicable,Not Applicable
,22 years,22,Female,F,"Some college credit, but not a degree.",4,371,Not Applicable,Not Applicable
,22 years,22,Female,F,"Associate degree (AA,AS)",5,77,Not Applicable,Not Applicable
,22 years,22,Female,F,"Bachelor?s degree (BA, AB, BS)",6,96,Not Applicable,Not Applicable
,22 years,22,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,22 years,22,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,22 years,22,Female,F,Unknown or Not Stated,9,21,Not Applicable,Not Applicable
,22 years,22,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,22 years,22,Male,M,8th grade or less,1,174,Not Applicable,Not Applicable
,22 years,22,Male,M,9th through 12th grade with no diploma,2,903,Not Applicable,Not Applicable
,22 years,22,Male,M,High school graduate or GED completed,3,2762,Not Applicable,Not Applicable
,22 years,22,Male,M,"Some college credit, but not a degree.",4,836,Not Applicable,Not Applicable
,22 years,22,Male,M,"Associate degree (AA,AS)",5,169,Not Applicable,Not Applicable
,22 years,22,Male,M,"Bachelor?s degree (BA, AB, BS)",6,199,Not Applicable,Not Applicable
,22 years,22,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,Suppressed,Not Applicable,Not Applicable
,22 years,22,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,22 years,22,Male,M,Unknown or Not Stated,9,51,Not Applicable,Not Applicable
,22 years,22,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,23 years,23,Female,F,8th grade or less,1,64,Not Applicable,Not Applicable
,23 years,23,Female,F,9th through 12th grade with no diploma,2,205,Not Applicable,Not Applicable
,23 years,23,Female,F,High school graduate or GED completed,3,749,Not Applicable,Not Applicable
,23 years,23,Female,F,"Some college credit, but not a degree.",4,340,Not Applicable,Not Applicable
,23 years,23,Female,F,"Associate degree (AA,AS)",5,85,Not Applicable,Not Applicable
,23 years,23,Female,F,"Bachelor?s degree (BA, AB, BS)",6,140,Not Applicable,Not Applicable
,23 years,23,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,13,Not Applicable,Not Applicable
,23 years,23,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,23 years,23,Female,F,Unknown or Not Stated,9,20,Not Applicable,Not Applicable
,23 years,23,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,23 years,23,Male,M,8th grade or less,1,158,Not Applicable,Not Applicable
,23 years,23,Male,M,9th through 12th grade with no diploma,2,877,Not Applicable,Not Applicable
,23 years,23,Male,M,High school graduate or GED completed,3,2727,Not Applicable,Not Applicable
,23 years,23,Male,M,"Some college credit, but not a degree.",4,809,Not Applicable,Not Applicable
,23 years,23,Male,M,"Associate degree (AA,AS)",5,193,Not Applicable,Not Applicable
,23 years,23,Male,M,"Bachelor?s degree (BA, AB, BS)",6,230,Not Applicable,Not Applicable
,23 years,23,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,12,Not Applicable,Not Applicable
,23 years,23,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,0,Not Applicable,Not Applicable
,23 years,23,Male,M,Unknown or Not Stated,9,48,Not Applicable,Not Applicable
,23 years,23,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,24 years,24,Female,F,8th grade or less,1,68,Not Applicable,Not Applicable
,24 years,24,Female,F,9th through 12th grade with no diploma,2,255,Not Applicable,Not Applicable
,24 years,24,Female,F,High school graduate or GED completed,3,864,Not Applicable,Not Applicable
,24 years,24,Female,F,"Some college credit, but not a degree.",4,337,Not Applicable,Not Applicable
,24 years,24,Female,F,"Associate degree (AA,AS)",5,105,Not Applicable,Not Applicable
,24 years,24,Female,F,"Bachelor?s degree (BA, AB, BS)",6,168,Not Applicable,Not Applicable
,24 years,24,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,24,Not Applicable,Not Applicable
,24 years,24,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Suppressed,Not Applicable,Not Applicable
,24 years,24,Female,F,Unknown or Not Stated,9,15,Not Applicable,Not Applicable
,24 years,24,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,24 years,24,Male,M,8th grade or less,1,171,Not Applicable,Not Applicable
,24 years,24,Male,M,9th through 12th grade with no diploma,2,864,Not Applicable,Not Applicable
,24 years,24,Male,M,High school graduate or GED completed,3,2819,Not Applicable,Not Applicable
,24 years,24,Male,M,"Some college credit, but not a degree.",4,852,Not Applicable,Not Applicable
,24 years,24,Male,M,"Associate degree (AA,AS)",5,179,Not Applicable,Not Applicable
,24 years,24,Male,M,"Bachelor?s degree (BA, AB, BS)",6,301,Not Applicable,Not Applicable
,24 years,24,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,36,Not Applicable,Not Applicable
